
Euler
6.799999999999992	0.1	0.620899027876361	0.4604095042315916
6.549999999999985	0.05	0.6611924765297144	0.302362693768807
6.339999999999909	0.01	0.6974616058654021	0.07515864428586679
6.309999999999888	0.005	0.6994234916554131	0.03599080340221047
6.289000000000435	0.001	0.6999716099573687	0.007902378441926932
6.285999999999236	0.0005	0.6999933732497512	0.0038303687929280785
6.283699999998694	0.0001	0.6999997823595002	0.0007011921275013991
6.283449999992025	5E-05	0.6999999420325866	0.0003606615324207096
6.283239999931299	1E-05	0.6999999975058855	7.453159174034365E-05

RK2
6.799999999999992	0.1	-4.592246692160282	-1.8872498385075351
6.549999999999985	0.05	-1.665661550772268	-1.7740128849567982
6.339999999999909	0.01	0.516830901485463	-0.725931715330525
6.309999999999888	0.005	0.6688228538046788	-0.3829854096852038
6.289000000000435	0.001	0.7054480558649934	-0.07595356074829886
6.285999999999236	0.0005	0.7034528127956747	-0.037974470294641766
6.283699999998694	0.0001	0.7008079782937849	-0.0076360514703638456
6.283449999992025	5E-05	0.7004115212313873	-0.003806359195592814
6.283239999931299	1E-05	0.7000834977454529	-0.0007586114771477544

RK4
6.799999999999992	0.1	-5.193451129316957	-2.4793536003710197
6.549999999999985	0.05	-1.6699538419382973	-1.8044676418124814
6.339999999999909	0.01	0.5172301033390337	-0.7256951304185865
6.309999999999888	0.005	0.6688871552089616	-0.3828786608575462
6.289000000000435	0.001	0.7054486565955917	-0.07594814271896272
6.285999999999236	0.0005	0.7034528893987797	-0.03797309132622859
6.283699999998694	0.0001	0.7008079789196507	-0.0076359956183029475
6.283449999992025	5E-05	0.7004115213094774	-0.003806345212074074
6.283239999931299	1E-05	0.7000834977458051	-0.0007586109139239304
